TRIAL,kobert_train,kobert_test,kobert_y,weight_1,percentile,threshold,PCA_dim,iterations,depth,learning_rate,l2_leaf_reg,loss_function,grow_policy,bootstrap_type,early_stopping_rounds,f1_score,precision,recall,accuracy_0,accuracy_1,weight_0
3344,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.45,23,700,9,0.04,1.0,CrossEntropy,Depthwise,Bayesian,50,0.7906976744186046,0.6903553299492385,0.9251700680272109,0.06153846153846154,0.9251700680272109,
3345,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8295454545454546,0.7121951219512195,0.9931972789115646,0.09230769230769231,0.9931972789115646,
3346,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,6,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8179271708683473,0.6952380952380952,0.9931972789115646,0.015384615384615385,0.9931972789115646,
3347,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,11,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8258426966292135,0.7033492822966507,1.0,0.046153846153846156,1.0,
3348,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,Logloss,SymmetricTree,Bayesian,50,0.8176470588235294,0.7202072538860104,0.9455782312925171,0.16923076923076924,0.9455782312925171,1.1
3349,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.52,-1,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.7358490566037735,0.6842105263157895,0.7959183673469388,0.16923076923076924,0.7959183673469388,
3350,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8205128205128205,0.7058823529411765,0.9795918367346939,0.07692307692307693,0.9795918367346939,
3351,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.41,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3352,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,31,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8148148148148148,0.7009803921568627,0.9727891156462585,0.06153846153846154,0.9727891156462585,
3353,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.4,63,800,7,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3354,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,43,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
3355,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.6,63,500,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.0,0.0,0.0,0.9846153846153847,0.0,
3356,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.47,7,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3357,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.51,63,700,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8081395348837209,0.7055837563451777,0.9455782312925171,0.1076923076923077,0.9455782312925171,
3358,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8169014084507042,0.6971153846153846,0.9863945578231292,0.03076923076923077,0.9863945578231292,
3359,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.59,27,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.013513513513513514,1.0,0.006802721088435374,1.0,0.006802721088435374,
3360,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,9,0.04,1.0,CrossEntropy,SymmetricTree,Bernoulli,50,0.8235294117647058,0.7,1.0,0.03076923076923077,1.0,
3361,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8202247191011236,0.6985645933014354,0.9931972789115646,0.03076923076923077,0.9931972789115646,
3362,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,3,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3363,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,8,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
3364,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,9,0.04,1.0,CrossEntropy,Depthwise,Bayesian,50,0.8011527377521613,0.695,0.9455782312925171,0.06153846153846154,0.9455782312925171,
3365,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.54,39,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.5787234042553191,0.7727272727272727,0.46258503401360546,0.6923076923076923,0.46258503401360546,
3366,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,15,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8235294117647058,0.7,1.0,0.03076923076923077,1.0,
3367,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,Logloss,SymmetricTree,Bayesian,50,0.8158640226628895,0.6990291262135923,0.9795918367346939,0.046153846153846156,0.9795918367346939,1.3
3368,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,35,1000,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8112676056338028,0.6923076923076923,0.9795918367346939,0.015384615384615385,0.9795918367346939,
3369,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.57,63,500,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.27586206896551724,0.8888888888888888,0.16326530612244897,0.9538461538461539,0.16326530612244897,
3370,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.53,63,800,6,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.7650602409638554,0.6864864864864865,0.8639455782312925,0.1076923076923077,0.8639455782312925,
3371,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,59,700,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8169014084507042,0.6971153846153846,0.9863945578231292,0.03076923076923077,0.9863945578231292,
3372,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
3373,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.48,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3374,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.55,63,500,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.698961937716263,0.7112676056338029,0.6870748299319728,0.36923076923076925,0.6870748299319728,
3375,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.43,55,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8156424581005587,0.6919431279620853,0.9931972789115646,0.0,0.9931972789115646,
3376,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,19,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8125,0.697560975609756,0.9727891156462585,0.046153846153846156,0.9727891156462585,
3377,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,7,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
3378,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.46,23,500,9,0.04,1.0,CrossEntropy,SymmetricTree,Bernoulli,50,0.8202247191011236,0.6985645933014354,0.9931972789115646,0.03076923076923077,0.9931972789115646,
3379,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8238636363636364,0.7073170731707317,0.9863945578231292,0.07692307692307693,0.9863945578231292,
3380,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8238636363636364,0.7073170731707317,0.9863945578231292,0.07692307692307693,0.9863945578231292,
3381,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.49,11,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8235294117647058,0.7,1.0,0.03076923076923077,1.0,
3382,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.58,-1,500,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.2185792349726776,0.5555555555555556,0.1360544217687075,0.7538461538461538,0.1360544217687075,
3383,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,Depthwise,Bayesian,50,0.8092485549132948,0.7035175879396985,0.9523809523809523,0.09230769230769231,0.9523809523809523,
3384,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.42,63,700,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3385,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,31,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8192090395480226,0.7004830917874396,0.9863945578231292,0.046153846153846156,0.9863945578231292,
3386,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.44,63,800,9,0.04,1.0,Logloss,SymmetricTree,Bayesian,50,0.8112676056338028,0.6923076923076923,0.9795918367346939,0.015384615384615385,0.9795918367346939,1.5
3387,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,43,500,8,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8146067415730337,0.69377990430622,0.9863945578231292,0.015384615384615385,0.9863945578231292,
3388,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8271954674220963,0.7087378640776699,0.9931972789115646,0.07692307692307693,0.9931972789115646,
3389,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,7,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8192090395480226,0.7004830917874396,0.9863945578231292,0.046153846153846156,0.9863945578231292,
3390,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.56,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.0,0.0,0.0,1.0,0.0,
3391,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8238636363636364,0.7073170731707317,0.9863945578231292,0.07692307692307693,0.9863945578231292,
3392,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.52,63,800,9,0.07,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8215297450424929,0.7038834951456311,0.9863945578231292,0.06153846153846154,0.9863945578231292,
3393,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.45,27,1000,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8156424581005587,0.6919431279620853,0.9931972789115646,0.0,0.9931972789115646,
3394,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,6,0.08,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8235294117647058,0.7,1.0,0.03076923076923077,1.0,
3395,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.41,39,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3396,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
3397,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.47,3,500,9,0.08,1.0,CrossEntropy,SymmetricTree,Bernoulli,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3398,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,700,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8179271708683473,0.6952380952380952,0.9931972789115646,0.015384615384615385,0.9931972789115646,
3399,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,15,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
3400,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.6,63,800,9,0.1,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.6494464944649446,0.7096774193548387,0.5986394557823129,0.4461538461538462,0.5986394557823129,
3401,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.51,63,800,7,0.08,1.0,CrossEntropy,Depthwise,Bayesian,50,0.8034682080924855,0.6984924623115578,0.9455782312925171,0.07692307692307693,0.9455782312925171,
3402,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,19,500,9,0.05,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8169014084507042,0.6971153846153846,0.9863945578231292,0.03076923076923077,0.9863945578231292,
3403,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.4,63,800,9,0.04,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
3404,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.07,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8238636363636364,0.7073170731707317,0.9863945578231292,0.07692307692307693,0.9863945578231292,
3405,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,35,800,9,0.04,1.0,Logloss,SymmetricTree,Bayesian,50,0.7767584097859327,0.7055555555555556,0.8639455782312925,0.18461538461538463,0.8639455782312925,1.6
3406,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.59,63,500,9,0.02,1.0,CrossEntropy,SymmetricTree,Bayesian,50,0.013513513513513514,1.0,0.006802721088435374,1.0,0.006802721088435374,
